date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,vehicle_category_logo
2021-11-01,Himachal Pradesh,4-Wheelers,0,4496,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-11-01,Jammu and Kashmir,4-Wheelers,0,4709,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-11-01,Ladakh,2-Wheelers,0,28,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-11-01,Ladakh,4-Wheelers,0,287,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-11-01,Manipur,4-Wheelers,0,875,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-11-01,Meghalaya,2-Wheelers,0,1442,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-11-01,Meghalaya,4-Wheelers,0,806,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-11-01,Mizoram,2-Wheelers,0,1820,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-11-01,Mizoram,4-Wheelers,0,328,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-11-01,Nagaland,2-Wheelers,0,592,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-11-01,Nagaland,4-Wheelers,0,692,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-11-01,Tripura,2-Wheelers,0,3843,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-11-01,Tripura,4-Wheelers,0,326,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-12-01,Andaman & Nicobar Island,2-Wheelers,0,376,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-12-01,Arunachal Pradesh,2-Wheelers,0,1036,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-12-01,Arunachal Pradesh,4-Wheelers,0,709,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-12-01,Jammu and Kashmir,4-Wheelers,0,5306,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-12-01,Ladakh,2-Wheelers,0,15,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-12-01,Ladakh,4-Wheelers,0,167,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-12-01,Manipur,4-Wheelers,0,849,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-12-01,Meghalaya,2-Wheelers,0,1101,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-12-01,Meghalaya,4-Wheelers,0,888,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-12-01,Mizoram,2-Wheelers,0,1740,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-12-01,Mizoram,4-Wheelers,0,376,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-12-01,Nagaland,2-Wheelers,0,353,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2021-12-01,Nagaland,4-Wheelers,0,540,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2021-12-01,Tripura,4-Wheelers,0,352,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,Andaman & Nicobar Island,2-Wheelers,0,336,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-01-01,Andaman & Nicobar Island,4-Wheelers,0,90,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,Arunachal Pradesh,2-Wheelers,0,950,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-01-01,Arunachal Pradesh,4-Wheelers,0,766,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,Assam,4-Wheelers,0,5550,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,DNH and DD,4-Wheelers,0,358,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,Jammu and Kashmir,4-Wheelers,0,3963,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,Ladakh,4-Wheelers,0,150,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,Manipur,4-Wheelers,0,687,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,Meghalaya,2-Wheelers,0,1112,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-01-01,Meghalaya,4-Wheelers,0,1063,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,Mizoram,2-Wheelers,0,1387,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-01-01,Mizoram,4-Wheelers,0,311,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,Nagaland,2-Wheelers,0,410,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-01-01,Nagaland,4-Wheelers,0,722,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,Puducherry,4-Wheelers,0,758,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-01-01,Tripura,4-Wheelers,0,394,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-02-01,Andaman & Nicobar Island,2-Wheelers,0,388,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-02-01,Andaman & Nicobar Island,4-Wheelers,0,112,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-02-01,Arunachal Pradesh,2-Wheelers,0,858,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-02-01,Arunachal Pradesh,4-Wheelers,0,671,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-02-01,Ladakh,2-Wheelers,0,15,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-02-01,Ladakh,4-Wheelers,0,44,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-02-01,Manipur,4-Wheelers,0,834,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-02-01,Meghalaya,2-Wheelers,0,1145,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-02-01,Mizoram,2-Wheelers,0,1599,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-02-01,Mizoram,4-Wheelers,0,354,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-02-01,Nagaland,2-Wheelers,0,504,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-02-01,Nagaland,4-Wheelers,0,773,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-02-01,Puducherry,4-Wheelers,0,622,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-02-01,Tripura,4-Wheelers,0,340,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,Andaman & Nicobar Island,2-Wheelers,0,383,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-03-01,Arunachal Pradesh,2-Wheelers,0,1111,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-03-01,Arunachal Pradesh,4-Wheelers,0,679,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,Ladakh,2-Wheelers,0,49,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-03-01,Ladakh,4-Wheelers,0,49,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,Manipur,4-Wheelers,0,717,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,Meghalaya,2-Wheelers,0,1687,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-03-01,Meghalaya,4-Wheelers,0,1104,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,Mizoram,2-Wheelers,0,1848,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-03-01,Mizoram,4-Wheelers,0,413,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,Nagaland,2-Wheelers,0,541,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-03-01,Nagaland,4-Wheelers,0,632,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-03-01,Tripura,4-Wheelers,0,484,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-04-01,Andaman & Nicobar Island,2-Wheelers,0,407,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,Arunachal Pradesh,2-Wheelers,0,1063,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,Arunachal Pradesh,4-Wheelers,0,824,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-04-01,Ladakh,2-Wheelers,0,351,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,Ladakh,4-Wheelers,0,105,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-04-01,Mizoram,2-Wheelers,0,1530,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-04-01,Mizoram,4-Wheelers,0,323,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-04-01,Nagaland,4-Wheelers,0,723,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-04-01,Tripura,4-Wheelers,0,448,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Andaman & Nicobar Island,2-Wheelers,0,358,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Andaman & Nicobar Island,4-Wheelers,0,110,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Arunachal Pradesh,2-Wheelers,0,1241,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Arunachal Pradesh,4-Wheelers,0,965,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Ladakh,2-Wheelers,0,419,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Ladakh,4-Wheelers,0,322,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Manipur,4-Wheelers,0,644,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Meghalaya,2-Wheelers,0,1780,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Mizoram,4-Wheelers,0,397,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Nagaland,4-Wheelers,0,630,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-05-01,Tripura,4-Wheelers,0,359,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Andaman & Nicobar Island,2-Wheelers,0,423,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Andaman & Nicobar Island,4-Wheelers,0,115,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Arunachal Pradesh,2-Wheelers,0,1253,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Arunachal Pradesh,4-Wheelers,0,1021,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Ladakh,4-Wheelers,0,310,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Manipur,4-Wheelers,0,1029,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Mizoram,4-Wheelers,0,373,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Nagaland,2-Wheelers,0,594,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Nagaland,4-Wheelers,0,735,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-06-01,Tripura,4-Wheelers,0,354,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Andaman & Nicobar Island,2-Wheelers,0,385,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Andaman & Nicobar Island,4-Wheelers,0,127,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Arunachal Pradesh,2-Wheelers,0,1181,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,DNH and DD,4-Wheelers,0,344,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Ladakh,2-Wheelers,0,314,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Manipur,4-Wheelers,0,775,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Mizoram,4-Wheelers,0,319,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Nagaland,2-Wheelers,0,505,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Nagaland,4-Wheelers,0,591,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-07-01,Tripura,4-Wheelers,0,402,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Andaman & Nicobar Island,2-Wheelers,0,398,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Andaman & Nicobar Island,4-Wheelers,0,154,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Arunachal Pradesh,2-Wheelers,0,1244,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Arunachal Pradesh,4-Wheelers,0,866,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Ladakh,2-Wheelers,0,222,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Manipur,4-Wheelers,0,623,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Meghalaya,4-Wheelers,0,1120,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Mizoram,4-Wheelers,0,408,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Nagaland,2-Wheelers,0,554,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Nagaland,4-Wheelers,0,844,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-08-01,Tripura,4-Wheelers,0,403,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Andaman & Nicobar Island,2-Wheelers,0,484,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Andaman & Nicobar Island,4-Wheelers,0,128,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Arunachal Pradesh,2-Wheelers,0,1068,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Arunachal Pradesh,4-Wheelers,0,931,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Ladakh,2-Wheelers,0,30,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Ladakh,4-Wheelers,0,189,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Manipur,4-Wheelers,0,820,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Mizoram,4-Wheelers,0,379,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Nagaland,2-Wheelers,0,589,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Nagaland,4-Wheelers,0,780,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-09-01,Tripura,4-Wheelers,0,465,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Andaman & Nicobar Island,2-Wheelers,0,409,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Andaman & Nicobar Island,4-Wheelers,0,144,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Arunachal Pradesh,2-Wheelers,0,850,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Arunachal Pradesh,4-Wheelers,0,741,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Ladakh,2-Wheelers,0,27,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Ladakh,4-Wheelers,0,264,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Manipur,4-Wheelers,0,596,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Mizoram,4-Wheelers,0,362,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Nagaland,2-Wheelers,0,374,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Nagaland,4-Wheelers,0,690,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-10-01,Tripura,4-Wheelers,0,416,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Arunachal Pradesh,2-Wheelers,0,1251,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Arunachal Pradesh,4-Wheelers,0,971,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Jammu and Kashmir,4-Wheelers,0,4102,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Ladakh,2-Wheelers,0,23,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Ladakh,4-Wheelers,0,244,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Manipur,4-Wheelers,0,1569,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Meghalaya,4-Wheelers,0,1158,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Mizoram,4-Wheelers,0,378,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2022-11-01,Nagaland,2-Wheelers,0,447,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
